lyric,label
"Sobre a cabeça os aviões Sob os meus pés os caminhões Aponta contra os chapadões Meu nariz    Eu organizo o movimento Eu oriento o carnaval Eu inauguro o monumento No planalto central do país    Viva a Bossa, sa, sa Viva a Palhoça, ça, ça, ça, ça Viva a Bossa, sa, sa Viva a Palhoça, ça, ça, ça, ça    O monumento É de papel crepom e prata Os olhos verdes da mulata A cabeleira esconde Atrás da verde mata O luar do sertão    O monumento não tem porta A entrada é uma rua antiga Estreita e torta E no joelho uma criança Sorridente, feia e morta Estende a mão    Viva a mata, ta, ta Viva a mulata, ta, ta, ta, ta Viva a mata, ta, ta Viva a mulata, ta, ta, ta, ta    No pátio interno há uma piscina Com água azul de Amaralina Coqueiro, brisa e fala nordestina E faróis    Na mão direita tem uma roseira Autenticando eterna primavera E no jardim os urubus passeiam A tarde inteira entre os girassóis    Viva Maria, ia, ia Viva a Bahia, ia, ia, ia, ia Viva Maria, ia, ia Viva a Bahia, ia, ia, ia, ia    No pulso esquerdo o bang-bang Em suas veias corre Muito pouco sangue Mas seu coração Balança um samba de tamborim    Emite acordes dissonantes Pelos cinco mil alto-falantes Senhoras e senhores Ele põe os olhos grandes Sobre mim    Viva Iracema, ma, ma Viva Ipanema, ma, ma, ma, ma Viva Iracema, ma, ma Viva Ipanema, ma, ma, ma, ma    Domingo é o fino-da-bossa Segunda-feira está na fossa Terça-feira vai à roça Porém    O monumento é bem moderno Não disse nada do modelo Do meu terno Que tudo mais vá pro inferno Meu bem    Que tudo mais vá pro inferno Meu bem    Viva a banda, da, da Carmem Miranda, da, da, da, da Viva a banda, da, da Carmem Miranda, da, da, da, da    ",mpb
"Você merece conquistar teus sonhos Você merece dias claros e risonhos Merece cada passo e cada segundo Você merece o mundo    Você merece ter café na cama E que prolongue o final de semana E que o tempo trate de esperar Quando eu te abraço Ou se tá na hora d'ocê acordar    Você merece as coisas mais simples Curtir preguiça, com cafuné Você merece todo o meu carinho Jantar à luz de velas junto de um bom vinho E estar onde quer estar    Eu estarei do seu lado Não importa o lugar Pois a distância não consiste em estar perto Quando se está certo em que se encontra um lar    Você merece um milhão de abraços E que apertem mais do que a saudade Tipo Raul ser maluco beleza E não se importar com o que vão pensar    Se aventurar pra não entediar Amar hoje pra amanhã o amor se perdurar E a tristeza, ah, deixa isso pra lá Cola o teu corpo no meu E deixa a noite embalar ao som do uuuuuuh    ",mpb
"Deita no meu colo Que eu faço um show solo No pé do teu ouvido    Se encosta em mim Feito estrelas encostam a noite no céu Me beije como as ondas Beijam à beira-mar    Ah, deixa eu te bagunçar Acabar com teu ar Te causar arrepios frios    Ah, cê chegou pra ficar Meu sol particular Quero navegar nos teus rios    Acalentar você Meu sonho bom Desejo, cheiro Gosto, cor e som    Deita no meu colo Que eu faço um show solo No pé do teu ouvido    Se encosta em mim Feito estrelas encostam a noite no céu Me beije como as ondas Beijam à beira-mar    Ah, deixa eu te bagunçar Acabar com teu ar Te causar arrepios frios    Ah, cê chegou pra ficar Meu sol particular Quero navegar nos teus rios    Acalentar você Meu sonho bom Desejo, cheiro Gosto, cor e som    ",mpb
"Quero ficar no teu corpo Feito tatuagem Que é pra te dar coragem Pra seguir viagem Quando a noite vem    E também pra me perpetuar Em tua escrava Que você pega, esfrega Nega, mas não lava    Quero brincar no teu corpo Feito bailarina Que logo se alucina Salta e te ilumina Quando a noite vem    E nos músculos exaustos Do teu braço Repousar frouxa, murcha, farta, Morta de cansaço    Quero pesar feito cruz Nas tuas costas Que te retalha em postas Mas no fundo gostas Quando a noite vem    Quero ser a cicatriz Risonha e corrosiva Marcada a frio Ferro e fogo Em carne viva    Corações de mãe, arpões Sereias e serpentes Que te rabiscam O corpo todo Mas não sentes    ",mpb
"Como fosse um par que nessa valsa triste Se desenvolvesse ao som dos bandolins E como não, e por que não dizer Que o mundo respirava mais se ela apertava assim Seu colo como se não fosse um tempo Em que já fosse impróprio se dançar assim Ela teimou e enfrentou o mundo Se rodopiando ao som dos bandolins    Como fosse um lar, seu corpo a valsa triste Iluminava e a noite caminhava assim E como um par, o vento e a madrugada Iluminavam a fada do meu botequim Valsando como valsa uma criança Que entra na roda, a noite tá no fim Ela valsando só na madrugada Se julgando amada ao som dos bandolins    ",mpb
"Meu coração tropical está coberto de neve, mas Ferve em seu cofre gelado E à voz vibra e a mão escreve mar Bendita lâmina grave que fere a parede e traz As febres loucas e breves Que mancham o silêncio e o cais Roserais, Nova Granada de Espanha Por você, eu, teu corsário preso Vou partir a geleira azul da solidão E buscar a mão do mar Me arrastar até o mar, procurar o mar Mesmo que eu mande em garrafas Mensagens por todo o mar Meu coração tropical partirá esse gelo e irá Com as garrafas de náufragos E as rosas partindo o ar Nova Granada de Espanha E as rosas partindo o ar Iela, iela, iela, iela la la la    ",mpb
"Mande notícias do mundo de lá Diz quem fica Me dê um abraço, venha me apertar Tô chegando Coisa que gosto é poder partir Sem ter planos Melhor ainda é poder voltar Quando quero    Todos os dias é um vai-e-vem A vida se repete na estação Tem gente que chega pra ficar Tem gente que vai pra nunca mais Tem gente que vem e quer voltar Tem gente que vai e quer ficar Tem gente que veio só olhar Tem gente a sorrir e a chorar E assim, chegar e partir    São só dois lados Da mesma viagem O trem que chega É o mesmo trem da partida A hora do encontro É também de despedida A plataforma dessa estação É a vida desse meu lugar É a vida desse meu lugar É a vida    ",mpb
"Já Chegou! Já chegou! Espírito Santo já Chegou! (2x) eu sinto em minhas mãos, eu sinto em meus pés, eu sinto em minh'alma e em todo o meu ser (2x) Aquele que caminhou sobre as águas (2x) Está aqui, está ao meu lado (2x) Como um raio, caindo sobre mim (2x) Me queima, me queima, me queima! Me queima, me queima, me queima! Me queima, me queima, me queima! Me queima, me queima, me queima!    Já Chegou! Já chegou! Espírito Santo já Chegou! (2x) eu sinto em minhas mãos, eu sinto em meus pés, eu sinto em minh'alma e em todo o meu ser (2x) Aquele que caminhou sobre as águas (2x) Está aqui, está ao meu lado (2x) Como um raio, caindo sobre ti(2x) Te queima, te queima, te queima! te queima, te queima, te queima! te queima, te queima, te queima! te queima, te queima, te queima!    ",mpb
"Ai que saudades que eu sinto Das noites de São João Das noites tão brasileiras na fogueira Sob o luar do sertão    Meninos brincando de roda Velhos soltando balão Moços em volta à fogueira Brincando com o coração Eita, São João dos meus sonhos Eita, saudoso sertão    ",mpb
"Eu sonhei que estava exatamente aqui Olhando pra você Olhando pra você exatamente aqui    Cê não sabe, mas eu tava exatamente aqui Olhando pra você Olhando pra você exatamente aqui    Pronto para despertar Perto mesmo de explodir Parto para não voltar Pranto para estancar Tanto para acordar Tonto de tanto te ver Perto mesmo de explodir Prestes a saber por quê    Por que um raio cai? Por que o sol se vai? Se a nuvem vem também Por que você não vêm?    É que eu sonhei que estava exatamente aqui Olhando pra você Olhando pra você exatamente aqui    Cê não sabe, mas eu tava exatamente aqui Olhando pra você Cê não sabe, mas eu tava exatamente aqui    Pronto para despertar Perto mesmo de explodir Parto para não voltar Pranto para estancar Tanto para acordar Tonto de tanto te ver Perto mesmo de explodir Prestes a saber por quê    Por que um raio cai? Por que o sol se vai? Se a nuvem vem também Por que você não vêm?    Nada a ver ficar assim sonhando separado Se no fundo a gente quer o dia a dia, o lado a lado    Eu não vou deixar você com esse medo de se aproximar Pra ter um fim toda história um dia tem que começar    Então, me diz, por que um raio cai? Por que que o sol se vai? Se a nuvem vem também Por que você não vem?    É natural que seja assim você aí E eu aqui, exatamente aqui    ",mpb
"Valei-me, Deus É o fim do nosso amor Perdoa, por favor Eu sei que o erro aconteceu Mas não sei o que fez Tudo mudar de vez Onde foi que eu errei? Eu só sei que amei Que amei, que amei, que amei    Será talvez Que minha ilusão Foi dar meu coração Com toda força Pra essa moça Me fazer feliz E o destino não quis Me ver como raiz De uma flor de lis    E foi assim que eu vi Nosso amor na poeira, poeira Morto na beleza fria de Maria    E o meu jardim da vida Ressecou, morreu Do pé que brotou Maria Nem margarida nasceu E o meu jardim da vida Ressecou, morreu Do pé que brotou Maria Nem margarida nasceu    ",mpb
"Não adianta nem me abandonar Porque mistério sempre há de pintar por aí Pessoas até muito mais vão lhe amar Até muito mais difíceis que eu prá você Que eu, que dois, que dez, que dez milhões, todos iguais Até que nem tanto esotérico assim Se eu sou algo incompreensível, meu Deus é mais Mistério sempre há de pintar por aí Não adianta nem me abandonar Nem ficar tão apaixonada, que nada Que não sabe nadar Que morre afogada por mim    ",mpb
"Luz do sol Que a folha traga e traduz Em verde novo Em folha, em graça Em vida, em força, em luz...    Céu azul Que venha até Onde os pés Tocam a terra E a terra inspira E exala seus azuis...    Reza, reza o rio Córrego pro rio Rio pro mar Reza correnteza Roça a beira A doura areia...    Marcha um homem Sobre o chão Leva no coração Uma ferida acesa Dono do sim e do não Diante da visão Da infinita beleza...    Finda por ferir com a mão Essa delicadeza A coisa mais querida A glória, da vida...    Luz do sol Que a folha traga e traduz Em verde novo Em folha, em graça Em vida, em força, em luz...    Reza, reza o rio Córrego pro rio Rio pro mar Reza correnteza Roça a beira A doura areia...    Marcha um homem Sobre o chão Leva no coração Uma ferida acesa Dono do sim e do não Diante da visão Da infinita beleza...    Finda por ferir com a mão Essa delicadeza A coisa mais querida A glória, da vida...    Luz do sol Que a folha traga e traduz Em verde novo Em folha, em graça Em vida, em força, em luz...    ",mpb
Essa música foi removida em razão de solicitação do(s) titular(es) da obra. O Letras.mus.br está trabalhando para obter o licenciamento desse conteúdo.    ,mpb
"Você pode me ver do jeito que quiser Eu não vou fazer esforço pra te contrariar De tantas mil maneiras que eu posso ser Estou certa que uma delas vai te agradar    Você pode me ver do jeito que quiser Eu não vou fazer esforço pra te contrariar De tantas mil maneiras que eu posso ser Estou certa que uma delas vai te agradar    Porque eu sou feita pro amor da cabeça aos pés E não faço outra coisa do que me doar Se causei alguma dor, não foi por querer Nunca tive a intenção de te machucar    Porque eu gosto é de rosas E rosas, e rosas Acompanhadas de um bilhete Me deixam nervosa    Toda mulher gosta de rosas E rosas, e rosas Muitas vezes são vermelhas Mas sempre são rosas    Se teu santo, por acaso, não bater com o meu Eu retomo o meu caminho e nada a declarar Meia culpa, cada um que vá cuidar do seu Se for só um arranhão, eu não vou nem soprar    Porque eu sou feita pro amor da cabeça aos pés E não faço outra coisa do que me doar Se causei alguma dor, não foi por querer Nunca tive a intenção de te machucar    Porque eu gosto é de rosas E rosas, e rosas Acompanhadas de um bilhete Me deixam nervosa    Toda mulher gosta de rosas E rosas, e rosas Muitas vezes são vermelhas Mas sempre são rosas    Eu gosto é de rosas E rosas, e rosas Acompanhadas de um bilhete Me deixam nervosa    Toda mulher gosta de rosas E rosas, e rosas Muitas vezes são vermelhas Mas sempre são rosas    Você pode me ver do jeito que quiser Eu não vou fazer esforço pra te contrariar De tantas mil maneiras que eu posso ser Estou certa que uma delas vai te agradar    ",mpb
"Quando fevereiro chegar Saudade já não mata a gente A chama continua no ar O fogo vai deixar semente A gente ri, a gente chora Ai ai, ai ai, a gente chora Fazendo a noite parecer um dia Faz mais Depois faz acordar cantando Pra fazer e acontecer Verdades e mentiras Faz crer, faz desacreditar de tudo E depois, depois do amor ô ô ôô    Ninguém, ninguém verá o que eu sonhei Só você meu amor Ninguém verá o sonho que eu sonhei Um sorriso quando acordar Pintado pelo sol nascente Eu vou te procurar Na luz de cada olhar mais diferente Tua chama me ilumina Me faz virar um astro incandescente Teu amor faz cometer loucuras Faz mais, depois faz acordar chorando Pra fazer e acontecer Verdades e mentiras Faz crer, faz desacreditar de tudo E depois depois do amor Amor, amor    Ninguém, ninguém, ninguém verá o que eu sonhei Só você meu amor Ninguém verá o sonho que eu sonhei Um sorriso quando acordar Pintado pelo sol nascente Eu vou te procurar Na luz de cada olhar mais diferente Tua chama me Ilumina Me faz virar um astro incandescente Teu amor faz cometer loucuras Faz mais, depois faz acordar chorando Pra fazer e acontecer Verdades e mentiras Faz crer, faz desacreditar de tudo E depois depois do amor Amor, amor    ",mpb
